close,high,low,open,time,volume,symbol,strike_price,option_type
60.0,60.0,60.0,60.0,2025-05-21 04:35:00,25,P-BTC-100000-230525,100000,put
500.0,500.0,500.0,500.0,2025-05-20 15:40:00,100,P-BTC-103000-230525,103000,put
481.0,481.0,481.0,481.0,2025-05-20 20:15:00,10,P-BTC-104000-230525,104000,put
695.0,695.0,695.0,695.0,2025-05-20 22:55:00,140,P-BTC-105000-230525,105000,put
1171.0,1171.0,1171.0,1171.0,2025-05-20 22:45:00,200,P-BTC-106000-230525,106000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 19:55:00,537,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:00:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:05:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:10:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:15:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:20:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:25:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:30:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:35:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:40:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:45:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:50:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 20:55:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:00:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:05:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:10:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:15:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:20:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:25:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:30:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:35:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:40:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:45:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:50:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 21:55:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:00:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:05:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:10:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:15:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:20:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:25:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:30:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:35:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:40:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:45:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:50:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 22:55:00,0,P-BTC-108000-230525,108000,put
1874.1,1874.1,1874.1,1874.1,2025-05-20 23:00:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:05:00,492,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:10:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:15:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:20:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:25:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:30:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:35:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:40:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:45:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:50:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-20 23:55:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-21 00:00:00,0,P-BTC-108000-230525,108000,put
2147.1,2147.1,2147.1,2147.1,2025-05-21 00:05:00,0,P-BTC-108000-230525,108000,put
2116.1,2116.1,2116.1,2116.1,2025-05-21 00:10:00,447,P-BTC-108000-230525,108000,put
3734.1,3734.1,3734.1,3734.1,2025-05-20 20:15:00,10,P-BTC-110000-230525,110000,put
