close,high,low,open,time,volume,symbol,strike_price,option_type
3426,3426,3426,3426,2025-05-19 20:15:00,10,C-BTC-102400-220525,102400,call
478,478,478,478,2025-05-19 13:45:00,25,C-BTC-106400-220525,106400,call
441,441,441,441,2025-05-19 18:30:00,32,C-BTC-108000-220525,108000,call
466,466,466,466,2025-05-19 20:15:00,10,C-BTC-108400-220525,108400,call
