close,high,low,open,time,volume,symbol,strike_price,option_type
3062.1,3062.1,3062.1,3062.1,2025-05-20 20:15:00,10,C-BTC-104000-230525,104000,call
1785.0,1785.0,1785.0,1785.0,2025-05-21 04:35:00,25,C-BTC-107000-230525,107000,call
398.0,398.0,398.0,398.0,2025-05-20 16:55:00,1,C-BTC-108000-230525,108000,call
442.0,442.0,442.0,442.0,2025-05-20 20:15:00,10,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:20:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:25:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:30:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:35:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:40:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:45:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:50:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 20:55:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:00:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:05:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:10:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:15:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:20:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:25:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:30:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:35:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:40:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:45:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:50:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 21:55:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:00:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:05:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:10:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:15:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:20:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:25:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:30:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:35:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:40:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:45:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:50:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 22:55:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 23:00:00,0,C-BTC-110000-230525,110000,call
442.0,442.0,442.0,442.0,2025-05-20 23:05:00,0,C-BTC-110000-230525,110000,call
