close,high,low,open,time,volume,symbol,strike_price,option_type
450,450,450,450,2025-05-19 13:45:00,25,P-BTC-100400-220525,100400,put
331,331,331,331,2025-05-19 20:15:00,10,P-BTC-102400-220525,102400,put
3238,3238,3238,3238,2025-05-19 20:15:00,10,P-BTC-108400-220525,108400,put
